permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
none,19,61,28.6586995556861,0.964957019965611,23.00918869499691,Bootstrap10
none,20,62,29.795507323079637,0.9613198019042475,25.84447299828469,Bootstrap01
none,20,62,25.67444853436291,0.973793234452045,21.98745870744575,Bootstrap02
none,20,62,25.965080344221953,0.9789096350375972,20.785335338484625,Bootstrap03
none,20,62,27.42801212009569,0.9668307538499653,21.900056532514625,Bootstrap04
none,20,62,26.186845728221524,0.9751233192977654,19.41729209254607,Bootstrap05
none,20,62,26.271864558367547,0.9716696527145426,22.45496318259001,Bootstrap06
none,20,62,26.77089848989851,0.9627737654736946,22.321770347503577,Bootstrap07
none,20,62,27.149930614976785,0.9819720584530429,21.044226525839026,Bootstrap08
none,20,62,28.38581185297035,0.9664208485558853,23.48095058235667,Bootstrap09
none,20,62,31.560919969682814,0.9480406690909917,25.654825372437315,Bootstrap10
none,21,63,26.34130115556131,0.9688945006439189,20.984432473005775,Bootstrap01
none,21,63,31.019441087009618,0.9606816154561911,25.612350026433425,Bootstrap02
none,21,63,32.85251682295188,0.9355830355910566,27.733527150690218,Bootstrap03
none,21,63,27.21113630549669,0.9720133976602517,20.476943472237288,Bootstrap04
none,21,63,27.02376476333064,0.9604103277915275,22.130860244480925,Bootstrap05
none,21,63,22.444060581827756,0.9739249373636993,18.853368385593246,Bootstrap06
none,21,63,23.88435660781575,0.9768135678858775,19.29653859553412,Bootstrap07
none,21,63,28.946049355949725,0.9569621557028894,24.60214999234566,Bootstrap08
none,21,63,27.660487114172174,0.9693787214507994,23.328380122811904,Bootstrap09
none,21,63,26.938835491133393,0.9640519918376135,21.22940289535213,Bootstrap10
none,22,64,30.3541229273161,0.9651160173991802,25.61301495676184,Bootstrap01
none,22,64,23.865150799075778,0.9723140632654811,19.38273318709064,Bootstrap02
none,22,64,24.732964743541686,0.9724745266251996,19.956491138668543,Bootstrap03
none,22,64,27.269163026880033,0.9673762023858652,22.66738280025349,Bootstrap04
none,22,64,26.40002195888098,0.9639910671507811,22.295174281428064,Bootstrap05
none,22,64,33.104951322303634,0.9508155508758317,26.330665593472894,Bootstrap06
none,22,64,31.45533768780469,0.9658658339934606,25.65603660391421,Bootstrap07
none,22,64,26.85236147876083,0.9679435009153854,20.626591587998426,Bootstrap08
none,22,64,33.5169318018785,0.9592227664624788,27.410883767535076,Bootstrap09
none,22,64,30.93610144860187,0.9608409425181691,25.744621357360923,Bootstrap10
none,23,65,26.028162551186984,0.9711568441249786,20.96600817954872,Bootstrap01
none,23,65,27.37365497788322,0.9664092816609777,23.03814737995023,Bootstrap02
none,23,65,31.153939556509496,0.9657473049923243,26.31267307584477,Bootstrap03
none,23,65,27.184305461811515,0.9672558833906524,20.561489695889495,Bootstrap04
none,23,65,27.786487137636282,0.9660561657846937,22.53775947781676,Bootstrap05
none,23,65,32.297591582106904,0.9652238405068947,24.32614382245491,Bootstrap06
none,23,65,28.933989065669103,0.9631500914376576,24.281396824466622,Bootstrap07
none,23,65,30.490290745917473,0.963867483131095,25.003716216083816,Bootstrap08
none,23,65,28.017457195003196,0.9599759418722614,23.67383025388968,Bootstrap09
none,23,65,28.392219471723337,0.9697372108796416,23.550122482758667,Bootstrap10
none,24,66,28.484511115460123,0.9719885900277421,21.64709416371382,Bootstrap01
none,24,66,26.950587223249137,0.969476695266745,22.044894656072763,Bootstrap02
none,24,66,26.874135496771228,0.9757600269074193,21.439131982491453,Bootstrap03
none,24,66,33.10930943164428,0.9631512384634949,26.81216022223193,Bootstrap04
none,24,66,26.704302094862065,0.9698880197109273,20.2404504558484,Bootstrap05
none,24,66,27.279268390756787,0.9727719469671234,22.496198336069693,Bootstrap06
none,24,66,37.71950073326238,0.9521119692062416,31.25549907193298,Bootstrap07
none,24,66,27.78983640941157,0.9682429059271116,21.057056292698388,Bootstrap08
none,24,66,28.774082269746632,0.9694358355004397,23.063937601488306,Bootstrap09
none,24,66,30.45037941751994,0.9746511024271365,24.289718944934297,Bootstrap10
none,25,67,29.046007592748683,0.956452107111591,21.881587057530204,Bootstrap01
none,25,67,35.17894423289316,0.9469311750539894,26.947185569547567,Bootstrap02
none,25,67,27.08457862430364,0.9752123121293677,22.10809842809474,Bootstrap03
none,25,67,32.01879155654306,0.9621706780855966,27.671936553942647,Bootstrap04
none,25,67,28.25040785668622,0.9678245244329685,22.90824756317493,Bootstrap05
none,25,67,26.59918112444607,0.9647573573056137,21.53620757387609,Bootstrap06
none,25,67,24.47479730259507,0.9691036592841162,19.139480655804277,Bootstrap07
none,25,67,27.425124078487872,0.970211006743946,22.37524101703137,Bootstrap08
none,25,67,23.61834673378921,0.978766699025504,18.07551857068324,Bootstrap09
none,25,67,23.1654441825978,0.9764551266869679,19.130647277341186,Bootstrap10
none,26,68,26.676009021717743,0.97412672366367,21.601269102523815,Bootstrap01
none,26,68,24.890726871617193,0.9796468567324929,21.15813489590765,Bootstrap02
none,26,68,27.77750448283092,0.9710916683759786,21.829044447665538,Bootstrap03
none,26,68,26.081528786734047,0.9626868230167617,21.16891081501834,Bootstrap04
none,26,68,25.450558325012306,0.9716582418339909,20.630577892321224,Bootstrap05
none,26,68,29.99258356303578,0.9581471180173233,25.0848138527367,Bootstrap06
none,26,68,31.661902680011707,0.9538540693146161,25.721153662112375,Bootstrap07
none,26,68,26.25708667666165,0.970639339882277,19.75692944581597,Bootstrap08
none,26,68,25.107767931993788,0.9805670156908948,20.15216727616511,Bootstrap09
none,26,68,22.59575358827319,0.970964322067437,17.55656578338583,Bootstrap10
none,27,69,30.537616358587,0.9544893396178268,25.309512584630635,Bootstrap01
none,27,69,24.344888268951866,0.9680707995301554,20.56197787377671,Bootstrap02
none,27,69,27.53080571173516,0.9776424520726048,20.49991440898042,Bootstrap03
none,27,69,27.51503057973056,0.9567929544771802,22.01042384169956,Bootstrap04
none,27,69,29.170317681203198,0.9759826790768148,21.1572296949066,Bootstrap05
none,27,69,29.147694242067846,0.9539359640010042,22.80030966815945,Bootstrap06
none,27,69,29.629915267442442,0.954172853970017,24.388256490004732,Bootstrap07
none,27,69,35.21069166100148,0.9603675008641853,28.664212782721233,Bootstrap08
none,27,69,25.576366014234477,0.9738113659043253,22.041222237881733,Bootstrap09
none,27,69,28.654836294551796,0.9618290692880532,22.536565970966834,Bootstrap10
none,28,70,27.05822359963761,0.9720058300401052,21.72915686160358,Bootstrap01
none,28,70,28.336596143214944,0.9614673304526022,23.74063398920479,Bootstrap02
none,28,70,28.436118820604495,0.9711945411874789,22.791505220892017,Bootstrap03
none,28,70,21.58319079441231,0.984291969976447,17.25038732742125,Bootstrap04
none,28,70,34.240378898359516,0.9709337545179397,27.704600822395083,Bootstrap05
none,28,70,30.49049258053371,0.9644641139478937,25.92675740757656,Bootstrap06
none,28,70,32.54809406231273,0.9526194682479049,28.11416094475635,Bootstrap07
none,28,70,27.35425648474806,0.9687644980019285,22.982202596118405,Bootstrap08
none,28,70,31.42653813151577,0.9704285941589379,25.464763954949163,Bootstrap09
none,28,70,26.180697013022534,0.9702106606584511,21.34070782347129,Bootstrap10
none,29,71,28.338069524350036,0.9669566433619649,23.796781874335966,Bootstrap01
none,29,71,25.672352650443933,0.9627443371814867,21.43618634320316,Bootstrap02
none,29,71,24.494459109582294,0.9606373308838777,20.226233989477482,Bootstrap03
none,29,71,31.112116127453145,0.9540171914867868,24.956036253378787,Bootstrap04
none,29,71,22.88951379598972,0.9796616587086655,18.357624738988555,Bootstrap05
none,29,71,30.66017477854165,0.9734596142436205,25.086430206625554,Bootstrap06
none,29,71,28.24994481949087,0.9648333845348318,22.58925942265021,Bootstrap07
none,29,71,23.108080899119603,0.9685834463459121,19.864156564502096,Bootstrap08
none,29,71,23.911130627534682,0.9789694342778481,19.35756908440443,Bootstrap09
none,29,71,27.152414599168555,0.9705802087754838,21.96561772627224,Bootstrap10
none,30,72,27.199733412997574,0.9801505623767067,21.408213403327554,Bootstrap01
none,30,72,24.967686403511564,0.977013237086941,19.904266017054113,Bootstrap02
none,30,72,25.321206265642154,0.9705198996224026,21.235251702472617,Bootstrap03
none,30,72,27.91208035764902,0.9565283646392427,23.8817390797599,Bootstrap04
none,30,72,25.025523817173674,0.9729458826139956,21.05240745204129,Bootstrap05
none,30,72,28.090664731895522,0.9715096913541748,22.88049245642479,Bootstrap06
none,30,72,26.803322788540893,0.9739315309090234,22.4934724418866,Bootstrap07
none,30,72,26.96570929039527,0.9630348400109506,22.852344405101878,Bootstrap08
none,30,72,33.59879995347691,0.9633318064999224,27.974285179931947,Bootstrap09
none,30,72,27.881129692830115,0.9762219997453234,21.45370246073893,Bootstrap10
none,31,73,28.91201729583828,0.9695026717179561,23.46714013081533,Bootstrap01
none,31,73,26.447635380088922,0.9667462498524948,20.296780057447815,Bootstrap02
none,31,73,27.142030706797257,0.9644204719957359,21.81624176900189,Bootstrap03
none,31,73,20.801773784965416,0.981266577052634,17.757936766824752,Bootstrap04
none,31,73,27.844654344522024,0.9715371811511595,23.380305714211158,Bootstrap05
none,31,73,24.105056301617573,0.9688385478445943,18.085828868725567,Bootstrap06
none,31,73,27.92494525924977,0.9757590098477699,23.32926621832753,Bootstrap07
none,31,73,29.75028277273397,0.9624674050752383,25.31805094321021,Bootstrap08
none,31,73,24.82750440648337,0.9703466232364983,19.670510082295376,Bootstrap09
none,31,73,26.424291480657505,0.9634018315000106,21.60437032963229,Bootstrap10
none,32,74,31.129216349815007,0.956554066493053,26.07285222736895,Bootstrap01
none,32,74,27.67859804202968,0.9681394835284545,22.367756694435542,Bootstrap02
none,32,74,24.16090526248296,0.9708512124539896,19.451244896615616,Bootstrap03
none,32,74,27.536127481873756,0.9646861227772671,23.743320861014485,Bootstrap04
none,32,74,26.45074678777995,0.9597100538316645,22.466582961085678,Bootstrap05
none,32,74,26.770967572550667,0.9662135088575687,21.29054638641507,Bootstrap06
none,32,74,25.927281445181332,0.9637004237958726,21.3630385134993,Bootstrap07
none,32,74,28.234028977251352,0.9654046588653817,22.415485706893268,Bootstrap08
none,32,74,27.51758716261818,0.9733313799619763,22.193604660664167,Bootstrap09
none,32,74,27.55336694194785,0.9694131768889569,22.559649274357454,Bootstrap10
none,33,75,26.52646494116299,0.9585994292438456,20.562693974372426,Bootstrap01
none,33,75,27.137729103810486,0.9714210058186046,21.901924671187444,Bootstrap02
none,33,75,24.716412303051698,0.9739660020750465,20.022389569663552,Bootstrap03
none,33,75,27.194411337663148,0.9750904628928667,21.696511874005093,Bootstrap04
none,33,75,25.663293857724767,0.9636330800269867,20.621819591179808,Bootstrap05
none,33,75,30.0303149886783,0.9527638180949313,24.909906196504277,Bootstrap06
none,33,75,22.862209599351623,0.9802604347269509,18.88101898752651,Bootstrap07
none,33,75,28.085891993304184,0.9457018597739946,22.75964267511681,Bootstrap08
none,33,75,28.29746818395191,0.9740448729126372,22.666882063435892,Bootstrap09
none,33,75,28.636372358261433,0.9577187384234006,23.869705079847083,Bootstrap10
none,34,76,25.983504797583088,0.9766560088165381,20.333049787428948,Bootstrap01
none,34,76,25.012023991293844,0.9750725006579469,18.960309562578914,Bootstrap02
none,34,76,28.53180122248593,0.9492460663395325,24.0040337037555,Bootstrap03
none,34,76,33.60884582479355,0.9593357742060681,26.451331134461135,Bootstrap04
none,34,76,33.7058509492225,0.9587274209056987,26.420831058161372,Bootstrap05
none,34,76,26.62443982816913,0.9777737560206397,21.989881440789187,Bootstrap06
none,34,76,31.065703631723316,0.9613423403379058,25.40857843671609,Bootstrap07
none,34,76,25.935053011118004,0.9675800940772591,20.28477557491994,Bootstrap08
none,34,76,25.633354365268552,0.9734630032196258,20.188761194729363,Bootstrap09
none,34,76,24.595937138434127,0.9698933369243058,19.694438363570256,Bootstrap10
none,35,77,24.363704112000576,0.9685582563068298,20.29660632772491,Bootstrap01
none,35,77,25.171385415294964,0.9775002966311234,20.76494301948769,Bootstrap02
none,35,77,30.501970640797264,0.9538397485179986,24.173004413073624,Bootstrap03
none,35,77,26.51007896542781,0.9621239652618299,22.792669894324664,Bootstrap04
none,35,77,28.116038588189774,0.9685203262265604,22.456922299759068,Bootstrap05
none,35,77,28.634112404345114,0.9694819641695007,23.474997976854425,Bootstrap06
none,35,77,27.16991920795454,0.9605785385777208,22.39154485444914,Bootstrap07
none,35,77,25.663404234496802,0.9557020229503784,21.417037050151336,Bootstrap08
none,35,77,26.622385642338912,0.9611387871068857,22.209706370877385,Bootstrap09
none,35,77,28.189195756621654,0.9529008994400537,21.43319869692497,Bootstrap10
none,36,78,26.529611657673673,0.972738328951008,21.361574393555408,Bootstrap01
none,36,78,24.82020000417361,0.9764349359835995,20.349384473597084,Bootstrap02
none,36,78,30.422563310129263,0.97657003720943,24.440223596870034,Bootstrap03
none,36,78,25.66324950972369,0.9584925852179085,21.077425398407765,Bootstrap04
none,36,78,27.603198983414117,0.9678103959716841,22.368171870515408,Bootstrap05
none,36,78,21.521422620854626,0.9781425585294813,18.46863139662044,Bootstrap06
none,36,78,39.06525877846726,0.9716204698338974,32.356923075823296,Bootstrap07
