permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
features,9,51,172.3912239266591,0.013768051085771631,142.0644834593686,Bootstrap01
features,9,51,183.8406264657421,3.1048453000589196e-4,143.59312205458033,Bootstrap02
features,9,51,148.7822393163623,0.0039346021599565035,117.09585130115545,Bootstrap03
features,9,51,169.23188277657243,0.08482437482521678,139.8765854587007,Bootstrap04
features,9,51,162.78571551145058,0.0070295178771993755,135.7307941118681,Bootstrap05
features,9,51,154.00591782044646,0.0095242399728552,120.92787057887766,Bootstrap06
features,9,51,177.96418360470975,0.030286768192819617,148.49087257209624,Bootstrap07
features,9,51,183.8765679230397,0.02841507791455119,150.2573204226264,Bootstrap08
features,9,51,138.89742557545813,0.012301924666611598,115.05243860015915,Bootstrap09
features,9,51,196.15683741049176,0.0012952772865918473,159.34526044539453,Bootstrap10
features,10,52,151.0672046750464,0.026133411235208175,125.17376913592473,Bootstrap01
features,10,52,157.45809168985483,0.018605611554367865,120.3371181675258,Bootstrap02
features,10,52,154.47886027759347,0.047992052469910756,126.71845928438451,Bootstrap03
features,10,52,170.83280587714899,0.04884660216692071,144.965772717213,Bootstrap04
features,10,52,186.90611096624122,0.04574611708007579,150.48244101940554,Bootstrap05
features,10,52,132.6707471655785,0.04012852644081085,109.26340934547318,Bootstrap06
features,10,52,176.83254122109412,0.006200638772517046,139.14756229243946,Bootstrap07
features,10,52,163.4951664810907,0.004719847099034224,131.10610288548864,Bootstrap08
features,10,52,187.00129376907086,3.455374773290669e-4,147.0721941999911,Bootstrap09
features,10,52,143.19173053365276,0.004813308036633662,108.1879476989294,Bootstrap10
features,11,53,158.77405956540778,0.07148843033327408,130.9431748027688,Bootstrap01
features,11,53,161.41965599281517,0.017292949170723732,130.57385999452512,Bootstrap02
features,11,53,174.65075459044817,0.005519743034141093,134.2266345679165,Bootstrap03
features,11,53,171.25164611550613,0.03009297217968038,130.36510282495465,Bootstrap04
features,11,53,146.88685811854432,0.09070269904796226,118.64330085644139,Bootstrap05
features,11,53,152.2875110147794,0.026039602438545622,125.26426295494876,Bootstrap06
features,11,53,134.26480098171564,0.02245809442615199,107.50008490288869,Bootstrap07
features,11,53,165.03861629719265,0.00354441596814347,134.92033900733335,Bootstrap08
features,11,53,163.94497667944069,1.6169103174487308e-4,133.90665166563028,Bootstrap09
features,11,53,158.5996092192668,3.2997074469054286e-4,126.59794860986491,Bootstrap10
features,12,54,151.3029176600826,0.12713418851332942,120.09215122641693,Bootstrap01
features,12,54,149.74928002066463,0.14186993108314783,119.67036800716092,Bootstrap02
features,12,54,164.17039618788573,0.13893336034351605,136.99043084688228,Bootstrap03
features,12,54,135.96275040326086,0.17313398349232145,106.92761193403291,Bootstrap04
features,12,54,140.65061774563145,0.278851037668824,112.2381620141445,Bootstrap05
features,12,54,148.4220284979367,0.25331408484660634,121.36319968455977,Bootstrap06
features,12,54,132.61624390014822,0.3707753379687341,102.52950331562951,Bootstrap07
features,12,54,166.28908445877275,0.09291865458727651,133.76016768130097,Bootstrap08
features,12,54,137.35380424832925,0.1716219504675861,106.91360810477008,Bootstrap09
features,12,54,157.91669480137975,0.05887262290266973,116.15432410379748,Bootstrap10
features,13,55,166.92930902441725,0.08128074740853,143.41827433753662,Bootstrap01
features,13,55,171.21654224696303,0.017884992196424275,131.50247916750925,Bootstrap02
features,13,55,190.9903602693815,0.0966912164529843,151.8915023340291,Bootstrap03
features,13,55,143.555036607452,0.025942669343355006,108.26509743266587,Bootstrap04
features,13,55,180.7409606175701,0.04438668590893192,143.85594282396778,Bootstrap05
features,13,55,138.8604488262723,0.0010878033921240783,112.85358113034341,Bootstrap06
features,13,55,184.84011925837538,0.11269533789374016,148.84342592236843,Bootstrap07
features,13,55,161.64674631389838,0.06621690102764063,127.93496385560111,Bootstrap08
features,13,55,172.92107902355292,0.05364575137701018,132.21149992996212,Bootstrap09
features,13,55,168.39240993152103,0.00611855425862622,134.95426163863266,Bootstrap10
features,14,56,145.44454329247856,0.0017147459382874973,108.71152688904273,Bootstrap01
features,14,56,154.50365774287712,6.007206759257507e-4,129.3461237192983,Bootstrap02
features,14,56,185.07613680754218,0.0014968553275118614,149.46979932671158,Bootstrap03
features,14,56,180.01957199089625,0.007549990906216973,150.8111924420289,Bootstrap04
features,14,56,137.53453397555907,0.08355133145486578,113.10121919666874,Bootstrap05
features,14,56,153.39218596132568,0.0055165079592638415,125.79481739028293,Bootstrap06
features,14,56,195.47606653108386,0.030383797795950532,159.84990582945298,Bootstrap07
features,14,56,159.14844035910673,3.2595601660447743e-7,130.9365150457315,Bootstrap08
features,14,56,161.16644366454503,0.03280803040226625,135.17861112755523,Bootstrap09
features,14,56,140.63368534884063,0.030990043804868986,110.75097345362758,Bootstrap10
features,15,57,114.64533426275452,0.2302617828344202,98.59159921890581,Bootstrap01
features,15,57,151.3750797437067,0.3407481975815614,121.54064422577827,Bootstrap02
features,15,57,150.26066604163333,0.11143042875321243,117.4789979827459,Bootstrap03
features,15,57,108.62806788004515,0.37268931852201287,90.80389794600322,Bootstrap04
features,15,57,140.36954352803164,0.35304494559421,110.95966924474044,Bootstrap05
features,15,57,104.98911125576122,0.4280395789758037,82.36401770504817,Bootstrap06
features,15,57,123.3954626522674,0.4850083762384583,102.46440362407347,Bootstrap07
features,15,57,136.7207357514168,0.15877981758898183,101.74557804268076,Bootstrap08
features,15,57,134.49450646371835,0.30997394991300464,101.67118021640803,Bootstrap09
features,15,57,121.40553992795435,0.3898624109270452,99.14683527857248,Bootstrap10
features,16,58,136.82077275150323,0.41271970573850253,103.81253398560068,Bootstrap01
features,16,58,147.99301399843523,0.12497929642637297,118.52470667365321,Bootstrap02
features,16,58,121.85862007983808,0.09322043819300893,97.62766178397443,Bootstrap03
features,16,58,141.2327424302985,0.13678557570272556,109.18355220345224,Bootstrap04
features,16,58,144.9785753102586,0.07455398690125256,116.58150331052387,Bootstrap05
features,16,58,140.95098522768845,0.15656945030933558,114.70353834767523,Bootstrap06
features,16,58,130.30688334011805,0.4090254915975159,104.98195927751946,Bootstrap07
features,16,58,164.53079306654675,0.024497362495546935,132.7195604362534,Bootstrap08
features,16,58,134.88247592217155,0.1885600792158158,111.12001879623294,Bootstrap09
features,16,58,153.50806650512277,0.19784443858586576,124.76359048007129,Bootstrap10
features,17,59,159.25433111347382,1.7387954433775618e-4,123.60142761531242,Bootstrap01
features,17,59,167.76907669370095,1.822937812775375e-4,139.15907443688164,Bootstrap02
features,17,59,143.24478652263755,0.11088990163814584,113.60940160514207,Bootstrap03
features,17,59,160.16160746760073,3.738199539107484e-5,123.14370454161754,Bootstrap04
features,17,59,179.00667094314232,0.004067409805754248,144.1386298901236,Bootstrap05
features,17,59,161.2192741473368,0.0023853013761267793,120.67964795134075,Bootstrap06
features,17,59,153.20907010919694,0.02814298713156416,122.9485229646689,Bootstrap07
features,17,59,196.11078623498918,0.02578595404100496,158.72640326980692,Bootstrap08
features,17,59,151.69739870124056,0.04223411781489795,117.22674434850614,Bootstrap09
features,17,59,148.28618016057106,0.035146979498958425,117.33476840788909,Bootstrap10
features,18,60,126.62082871124235,0.4360301731306276,97.45297745568323,Bootstrap01
features,18,60,126.01666382484413,0.4196802890568512,105.75209829573082,Bootstrap02
features,18,60,110.4702152227098,0.3765750557776132,94.9734368226516,Bootstrap03
features,18,60,129.10451451661368,0.2984858129879356,101.67200328226606,Bootstrap04
features,18,60,134.91723242658364,0.32192019285202444,105.79348813185821,Bootstrap05
features,18,60,145.27632561547034,0.2048964297417331,119.08925055482484,Bootstrap06
features,18,60,154.256230874268,0.1717698159688708,125.70143906416426,Bootstrap07
features,18,60,114.89406654627611,0.38832433197123695,93.34797879891364,Bootstrap08
features,18,60,118.31994388988272,0.4156031420656721,98.36510843674712,Bootstrap09
features,18,60,127.61598661658618,0.3943655132297971,102.93018318873241,Bootstrap10
features,19,61,131.24690719855448,0.052240214277511195,106.13026101507877,Bootstrap01
features,19,61,163.647900799411,2.67468570468439e-4,140.27288005869477,Bootstrap02
features,19,61,148.58536658078455,0.013307668880208071,111.57146734364204,Bootstrap03
features,19,61,147.774808789381,0.06340982561483206,111.50432130884954,Bootstrap04
features,19,61,170.27799662395503,0.007637337533703825,131.04812284543803,Bootstrap05
features,19,61,132.14398688844793,0.027558101360113555,101.30309927395068,Bootstrap06
features,19,61,179.5659134185163,0.03665224942183559,142.54032021079308,Bootstrap07
features,19,61,184.84479348989817,0.016780120658729192,142.57455595757813,Bootstrap08
features,19,61,146.47350422706583,0.0018716285150838204,112.76782985039964,Bootstrap09
features,19,61,159.33987012943172,0.014271695039717059,129.19370609603786,Bootstrap10
features,20,62,140.7088704995085,0.25258477231783594,113.76234525680907,Bootstrap01
features,20,62,144.25896394647313,0.16359676577181048,111.3267301975988,Bootstrap02
features,20,62,137.59642466054697,0.2581156928260791,106.69112404217961,Bootstrap03
features,20,62,125.00561433335821,0.29322556647762293,104.3402945977842,Bootstrap04
features,20,62,130.48612401880433,0.2519427586087816,97.78770903074242,Bootstrap05
features,20,62,126.5836687027778,0.31150535759248843,98.98889324988065,Bootstrap06
features,20,62,148.69939364855105,0.0906757995086947,114.172261457637,Bootstrap07
features,20,62,179.12031743274503,0.10227296095420962,148.00067127607628,Bootstrap08
features,20,62,122.4848653294712,0.3385670264150118,93.4396434822281,Bootstrap09
features,20,62,154.08920765971035,0.0028610601432907715,128.39415765626202,Bootstrap10
features,21,63,154.32095662311875,0.05614828386891187,126.97883269223054,Bootstrap01
features,21,63,150.1731490359613,0.09408026199715183,126.89915709783085,Bootstrap02
features,21,63,128.70675962750877,0.07741596439547778,99.89794411610404,Bootstrap03
features,21,63,155.94569293281347,0.00254223577393503,124.27495992026063,Bootstrap04
features,21,63,177.7404419420844,1.3086025579613707e-6,132.20069861575382,Bootstrap05
features,21,63,128.40863983048786,0.04167358205586067,108.03588175902233,Bootstrap06
features,21,63,162.7606272767301,0.046117080161156544,127.47068536729101,Bootstrap07
features,21,63,136.45921696425165,0.10775414332334685,102.96192281455477,Bootstrap08
features,21,63,148.76708332364015,0.04039460743406402,120.00561742107432,Bootstrap09
features,21,63,141.02746865034095,0.01436549228055292,114.28837859550394,Bootstrap10
features,22,64,164.58676554604185,0.0011981799353645737,129.87721213134603,Bootstrap01
features,22,64,149.4860774280291,9.038613396957357e-4,121.32946999121772,Bootstrap02
features,22,64,163.6509214613785,0.03502257151018264,129.26619584765402,Bootstrap03
features,22,64,173.04588922193574,0.08705260844035187,136.7359591439765,Bootstrap04
features,22,64,162.58376433368292,0.002533515148939636,146.33222585075202,Bootstrap05
features,22,64,168.02082046342494,0.021120918003017786,122.52622466156464,Bootstrap06
features,22,64,173.03918688321076,0.00968433006946301,147.37754160448816,Bootstrap07
features,22,64,146.38485503161908,0.011126350206099634,108.74208895830634,Bootstrap08
features,22,64,181.507047393763,1.802595147611542e-5,143.15626764146805,Bootstrap09
features,22,64,161.42887007851914,6.261565731047278e-5,134.03927993395283,Bootstrap10
features,23,65,161.34028204129618,8.412920031141536e-5,133.94570637576646,Bootstrap01
features,23,65,157.85759067635055,0.0017829457640194568,129.45620932500748,Bootstrap02
features,23,65,173.2374647806429,0.005653934920100736,133.34440428109835,Bootstrap03
features,23,65,149.6857443166824,5.121109116207281e-4,122.55422194766699,Bootstrap04
features,23,65,146.42259940648836,0.001988803969398525,116.00177042507289,Bootstrap05
features,23,65,172.2467578707102,0.00518013782945605,133.51663315389268,Bootstrap06
features,23,65,151.82503794962685,3.8442481454834974e-4,120.30494703066987,Bootstrap07
features,23,65,171.32732034570975,0.02269936186629388,140.32084566434847,Bootstrap08
features,23,65,149.86511723582902,0.0014057702205643831,121.57231011855376,Bootstrap09
features,23,65,168.63446726208088,0.04759159398853121,131.620515376801,Bootstrap10
features,24,66,137.86153665108284,0.22191374337673855,111.43371441675511,Bootstrap01
features,24,66,144.1759332824635,0.17491414281242101,119.07958345470206,Bootstrap02
features,24,66,147.14536902222036,0.2512435570048592,120.97008493664363,Bootstrap03
features,24,66,149.70173803046288,0.19771556977169766,118.80682095074113,Bootstrap04
features,24,66,134.82663428397606,0.1252063237234068,108.30511681016691,Bootstrap05
features,24,66,151.69089417507476,0.18126569741312698,125.37091984947365,Bootstrap06
features,24,66,138.41508909778136,0.3088394465352634,113.82611784887442,Bootstrap07
features,24,66,127.71022829606154,0.24511534016545952,106.0433697020945,Bootstrap08
features,24,66,152.8301313685353,0.09034888578738794,127.80592297696381,Bootstrap09
features,24,66,147.63847061574978,0.23722403061579794,119.23714115518561,Bootstrap10
features,25,67,138.39139972208832,0.019707578548541743,105.13432408888441,Bootstrap01
features,25,67,145.05756847130922,0.010338380609041986,112.97454899556479,Bootstrap02
features,25,67,182.7091377509341,1.9812203053004284e-5,155.04936211210904,Bootstrap03
features,25,67,176.0709906754808,0.0019172476496411436,143.65949849434227,Bootstrap04
features,25,67,178.8367075104719,0.21741623900419133,148.3030801994367,Bootstrap05
features,25,67,163.9598907863894,0.022685173017052543,127.07350204562731,Bootstrap06
features,25,67,148.59809113647094,0.12504198916171588,125.04622166516202,Bootstrap07
features,25,67,163.98316297379853,0.0013924290053352704,134.39524293826963,Bootstrap08
features,25,67,151.56266607010508,0.011934455362542663,119.27279514379198,Bootstrap09
features,25,67,147.92491823251234,0.11585127523870876,116.39844306113639,Bootstrap10
features,26,68,166.99788059552878,0.12546701999984186,126.94155158528758,Bootstrap01
features,26,68,163.6965236882123,0.040344270353786904,126.52406326033665,Bootstrap02
features,26,68,166.79868717196842,0.012811000180522432,140.56552505502165,Bootstrap03
features,26,68,157.80598491425786,0.014235814339469207,128.13707842105885,Bootstrap04
features,26,68,175.0920297258835,0.006905292753578448,142.41379058019666,Bootstrap05
features,26,68,126.67879422109631,0.0014043685974515483,106.67612895653248,Bootstrap06
features,26,68,160.95094283346359,5.776440621087336e-4,134.13054471350605,Bootstrap07
features,26,68,173.93643041173857,0.10447014743742186,141.5440964603669,Bootstrap08
features,26,68,191.24053654060776,0.03525845064832089,159.86311824922913,Bootstrap09
features,26,68,157.69513154823036,0.007868108628049481,136.81583242926908,Bootstrap10
features,27,69,99.703930052826,0.5195983404403459,78.5499793741791,Bootstrap01
features,27,69,88.06895842447663,0.561237564451243,69.63096436031432,Bootstrap02
features,27,69,96.10388388501109,0.7013687887560266,73.56674820959493,Bootstrap03
features,27,69,100.46949974309555,0.48250723066651924,80.06631381181303,Bootstrap04
features,27,69,114.69329583695882,0.5182428699088081,91.71438279532804,Bootstrap05
features,27,69,100.52262204715875,0.396632535418946,83.57732824492254,Bootstrap06
features,27,69,95.61582081161015,0.5215694626177093,74.6513103904675,Bootstrap07
features,27,69,103.04006092523186,0.5500802636463975,86.73537326571895,Bootstrap08
features,27,69,100.22163641155001,0.5522571172638425,83.65955345959017,Bootstrap09
features,27,69,95.95937100364735,0.5955877979344937,78.45347123049314,Bootstrap10
features,28,70,131.9205905693325,0.43699038909357546,109.6667866826539,Bootstrap01
features,28,70,112.1476293262669,0.31183482405579027,88.24487350609114,Bootstrap02
features,28,70,109.11773845554396,0.5495541251159675,86.5406232189785,Bootstrap03
features,28,70,120.18800075802837,0.46178231390949,94.6007758387957,Bootstrap04
features,28,70,108.53623212254938,0.5064235233131177,81.9713260523193,Bootstrap05
features,28,70,113.75001158519285,0.5252851053300763,88.54861534536595,Bootstrap06
features,28,70,110.17790068329529,0.4791677428618392,92.15991822144346,Bootstrap07
features,28,70,111.14182589937965,0.42132341663957235,96.09942468012332,Bootstrap08
features,28,70,118.47684643811397,0.34560039690732597,96.54030220654802,Bootstrap09
features,28,70,128.6817105835385,0.4152017835496967,100.60990027281682,Bootstrap10
features,29,71,140.82450500282712,0.2916241234408441,114.80928339671648,Bootstrap01
features,29,71,149.15474156547117,0.08196378368975472,113.15104653907295,Bootstrap02
features,29,71,120.30191972573371,0.21105445678559995,92.78889093576582,Bootstrap03
features,29,71,127.78838974160239,0.30774934793622294,98.47932142617042,Bootstrap04
features,29,71,135.57775822397602,0.33840549127736136,109.19890588553609,Bootstrap05
features,29,71,138.33588780583236,0.24846362221076504,111.09148368192582,Bootstrap06
features,29,71,153.85203933089244,0.1887961631318598,127.14314207060886,Bootstrap07
features,29,71,114.96556411606963,0.15239248990179974,89.35985981277118,Bootstrap08
features,29,71,142.8467959730655,0.24030356299024108,121.3523700359695,Bootstrap09
features,29,71,134.0289239386111,0.2820498033383156,106.39052561903662,Bootstrap10
features,30,72,157.8226233642799,0.29737055031806603,127.61157491026133,Bootstrap01
features,30,72,163.54629618715435,0.11526302477699696,129.9466068519723,Bootstrap02
features,30,72,116.81640597353186,0.3618033007431355,96.20885892495383,Bootstrap03
features,30,72,146.35593151492506,0.007164535663439729,111.99514827221105,Bootstrap04
features,30,72,125.02323156224757,0.1446492369222877,96.12690014127976,Bootstrap05
features,30,72,150.37887911037703,0.17793811289369757,122.8212793943344,Bootstrap06
features,30,72,152.07081185757585,0.0895900368650365,127.85922771989372,Bootstrap07
features,30,72,133.85408952325247,0.17036288967395613,115.7754630105784,Bootstrap08
features,30,72,159.55253207126125,0.1995789524182403,140.83234777283806,Bootstrap09
features,30,72,149.03817910471014,0.2485612253729565,116.35167449302513,Bootstrap10
features,31,73,148.1082105791128,0.2521944883592959,117.3239905434406,Bootstrap01
features,31,73,172.3303860845688,0.026586025915198888,145.25780235485945,Bootstrap02
features,31,73,154.75646279507336,0.02384367482558696,128.4924028441548,Bootstrap03
features,31,73,147.07413111413817,0.0197708520670352,119.28926122065525,Bootstrap04
features,31,73,129.4247049672218,0.21942112410547995,99.69885911330108,Bootstrap05
features,31,73,121.92608079679884,0.24373734182633192,95.65016567803629,Bootstrap06
features,31,73,153.45569717904064,0.16940290690846949,121.55587905462363,Bootstrap07
features,31,73,145.3596177786883,0.23513543535332848,115.80706003057308,Bootstrap08
features,31,73,126.75154974667079,0.374017451657621,103.08352024758013,Bootstrap09
features,31,73,126.22086149108449,0.14464108378157547,100.70200720794014,Bootstrap10
features,32,74,138.00995097847567,0.002377187060675753,111.49749317655045,Bootstrap01
features,32,74,160.37380910328415,0.04150518472308026,129.33775112297735,Bootstrap02
features,32,74,148.98854932236355,1.1729910266172866e-4,125.09448200968622,Bootstrap03
features,32,74,145.7237315943686,0.0014933194178839639,119.01487483562995,Bootstrap04
features,32,74,159.5356555385278,0.03260008570228897,135.37013375569111,Bootstrap05
features,32,74,171.46349672531773,0.05390108886935083,137.6323086749693,Bootstrap06
features,32,74,158.55674322506596,0.03655862054598877,134.59239708947038,Bootstrap07
features,32,74,160.0783051078799,0.007970236944812133,129.71408495345133,Bootstrap08
features,32,74,168.36224622278775,0.03258106901219098,140.29721437831188,Bootstrap09
features,32,74,157.03898409794374,0.00274720283409777,126.95651149993618,Bootstrap10
features,33,75,141.99163615880434,0.13234460289120775,119.24829995966259,Bootstrap01
features,33,75,138.14057013096016,0.25958517731611525,107.92847151931558,Bootstrap02
features,33,75,127.16488561321147,0.2812091973517025,101.89730401093937,Bootstrap03
features,33,75,150.62818420944066,0.2094793607697466,121.73308005296344,Bootstrap04
features,33,75,118.29802340735179,0.2963622440758457,92.38765941555518,Bootstrap05
features,33,75,123.09100125430498,0.272865062223598,99.78668136995388,Bootstrap06
features,33,75,139.83136836383278,0.22713424056480083,116.30933489959389,Bootstrap07
features,33,75,143.35286643901975,0.022756043169664595,112.7653765712006,Bootstrap08
features,33,75,141.6059009308884,0.2934187119880754,121.58020633451905,Bootstrap09
features,33,75,134.9609138772056,0.07879912989920283,107.34947070784163,Bootstrap10
features,34,76,168.13466866876956,0.010519861358726249,137.50708614897252,Bootstrap01
features,34,76,169.8217256304619,0.007122309716720108,141.94971060978494,Bootstrap02
features,34,76,166.21051143241235,0.016791036650066996,129.8942714163553,Bootstrap03
features,34,76,176.2133809224432,0.009311482882508599,142.91670071920623,Bootstrap04
features,34,76,175.99073990700225,0.09101941575556921,149.66481724590034,Bootstrap05
features,34,76,168.33069952479389,0.01493159309576233,140.32733481655805,Bootstrap06
features,34,76,151.3742912108904,0.0030916762843761904,120.93105065496609,Bootstrap07
features,34,76,149.71597555561192,0.003401486546352302,120.74243508660167,Bootstrap08
features,34,76,166.6504200679085,0.04586174338914231,142.52359433241415,Bootstrap09
features,34,76,133.06807218687595,0.0012393646258525876,118.18349672828826,Bootstrap10
features,35,77,147.29787489938633,0.03877282193677468,120.74395976521075,Bootstrap01
features,35,77,175.0789169730881,1.2749464363676476e-5,138.97086879577162,Bootstrap02
features,35,77,151.26363100587733,0.015052639584182681,113.01073087110767,Bootstrap03
features,35,77,137.56055764678894,1.0022333863240048e-6,107.66605024045259,Bootstrap04
features,35,77,151.4728783323182,5.648908644381518e-6,121.30680425943017,Bootstrap05
features,35,77,180.12290987659333,0.027180593557184392,144.73807692259143,Bootstrap06
features,35,77,140.14100733524285,0.029697472768788293,110.76148475059813,Bootstrap07
features,35,77,119.86877823887185,0.01768713083296538,96.76118023040544,Bootstrap08
features,35,77,153.92838529666506,0.0029215424775050638,134.00098358274374,Bootstrap09
features,35,77,158.84584281672534,0.030281382672901595,125.48744693182165,Bootstrap10
features,36,78,127.95786223674175,0.3673849728708243,104.37006533297674,Bootstrap01
features,36,78,129.06752532037984,0.32487425098591033,108.49783977237695,Bootstrap02
features,36,78,127.81083332468368,0.5328656245194077,102.47027145425919,Bootstrap03
features,36,78,126.41936622216822,0.22131826572932004,102.5359861097557,Bootstrap04
